"season.1985.1986","season.1986.1987","season.1987.1988","season.1988.1989","season.1989.1990","season.1990.1991","season.1991.1992","season.1992.1993","season.1993.1994","season.1994.1995","season.1995.1996","season.1996.1997","season.1997.1998","season.1998.1999","season.1999.2000","season.2000.2001","season.2001.2002","season.2002.2003","season.2003.2004","season.2004.2005","season.2005.2006","season.2006.2007","season.2007.2008","season.2008.2009","season.2010.2011","season.2011.2012","season.2012.2013","season.2013.2014","season.2014.2015","season.2015.2016","season.2016.2017","season.2017.2018","season.2018.2019","season.2019.2020"
202.161726736817,127.902296396979,83.2864472013659,1513.62284494039,1416.53617437399,80.5145698444247,646.073088741493,69.9313508485234,639.024052736549,45.3976687844992,1260.75074066509,1073.23566429256,58.3044753392721,130.032492737972,449.650171092654,205.482610264515,74.873255011357,77.0396235897272,715.592611094731,73.6626883968808,63.8494687052854,98.6372946582812,96.8608495259652,175.085724949265,244.800056673453,39.5991854293514,173.722906861729,45.195393034687,68.26906720375,43.661929642584,281.101394391948,343.054870972343,58.6150289447818,44.4144875209172
152.419074528206,133.765946655551,20.8198673623555,811.610678419888,1002.04321299179,70.7994241948822,597.247075386166,84.25881586832,394.678679697675,37.1723777250009,667.573155349687,650.349045722452,48.4796603876166,120.375568847455,640.665761554435,235.51309364191,94.4838867170796,76.0480997437404,116.04460659643,52.1069985420338,50.8529429019986,122.938917801049,135.615195299436,308.560054117519,351.29070709373,55.995256129478,242.950648668623,45.7340295045333,95.1003492507934,29.270609297874,336.189803763659,447.214683396767,56.5904745942094,41.9526491103541
198.543951081749,122.33331955852,82.4369059022065,350.793629266081,833.844844958569,73.6563153122415,422.883334357442,96.2108306867794,199.964188297909,44.7971348187114,376.264471275629,469.81817765128,41.4178137868515,178.985745226031,895.656204990567,162.336250506839,188.02943451885,50.5111038539545,175.283756604827,64.8727110370504,54.763612076368,111.385584024324,160.348685300094,311.562954381109,477.309058204252,69.1341846179781,249.35805450111,54.0517904276258,106.834330413102,37.2883088952398,382.683612581225,352.092939271163,75.0921541755471,54.9477561655073
314.065945244824,130.170229326783,106.286862046163,194.736198216767,594.967953270066,51.0619956525495,317.309330516615,127.92767865399,80.2470597761367,39.6082514513987,177.526630717661,354.454394491166,51.9922195479026,216.445827875394,861.155067540488,172.880804694214,397.53640421034,50.865335048524,152.983735442136,88.9534868799226,62.0563532967218,130.264310025567,251.512389594555,446.539511231718,475.793659349426,62.0880280312264,280.881088004049,71.0848411614155,156.718052742062,63.4554378433469,390.250874578106,296.15409934857,112.795746369504,79.9448846419948
478.736444250156,182.137991773981,104.217958594822,114.482352287849,543.940649006824,50.4151200061565,235.427843192043,153.383057385202,50.5873726895599,41.9091737248104,91.9370960038218,240.98033784792,39.9002680279636,267.215367116544,800.277318014185,229.438406495682,625.103139900305,82.4646985969695,97.1581818154363,141.642339200763,104.85689443458,198.364200136822,406.911250031054,810.140814406457,424.869173645612,75.7802875025017,342.655130143396,97.3475416024602,231.745375198263,66.9898320104254,400.266676722404,266.625257512059,219.570085883656,116.923158865832
614.438292286477,277.71742039801,120.137699654634,95.2869171246626,496.187685853127,82.7949351867493,252.61375306108,251.230196043288,40.1421518377232,46.630787686159,72.8876880223384,162.328848030589,50.0923657815502,403.155781600832,619.457048348032,343.269051372458,822.211329236898,154.237761595289,71.5987785075859,245.826048005934,165.574346022877,329.99327523019,453.701634907141,848.016857296146,428.466705886339,103.888275209235,597.157716868496,129.394135629573,439.852664916747,113.024039811032,384.020949799356,262.370114025137,359.955610899347,182.410148154211
643.031413911176,414.026679310495,127.026485261165,91.6413800165114,278.92248003458,126.224827722173,282.51750940483,328.123077274415,31.3001115607146,47.0238337929808,42.4879797680898,160.660259723141,75.4265317783848,612.936901582789,432.482235864094,457.281838408399,743.154646561452,245.639114758452,56.400644217122,505.1064683218,292.67188550295,590.334790392997,537.898687403692,624.945377073144,428.426664859687,162.642522388561,750.4428141241,182.470311268154,689.391717733347,222.923579086086,290.046428214898,235.990018563699,531.199166385267,280.266361074634
774.507234537557,520.417816039173,126.829363768752,82.9767256909533,689.670381443152,231.188551639422,191.988432820703,434.802540786973,29.3007913295932,63.0071465060133,36.6632181500312,128.839811619061,147.275395172505,793.185065898193,242.144240073445,370.797131211766,529.581541570287,334.748478868168,44.0988460566343,905.91445120261,406.351920628387,786.180149932336,589.565415851969,429.634006951302,333.540211971035,268.423772012553,719.360566216398,243.377199078219,802.916555239764,268.702541768424,140.215239707887,207.539166345625,588.682475420216,308.168190474063
865.168480887716,505.470156002213,120.975029887892,47.3070008082964,106.45833006086,358.331359390297,97.8500761389076,487.5603042357,24.7824291815296,51.5345861090387,38.7325634752347,118.737816143247,317.510973867545,821.500510664323,97.7934377435106,208.34765720058,277.349199080493,383.514306653901,40.9374542076085,906.432540183739,386.01517482076,656.750736509305,447.920064362107,220.09501667846,229.803152152821,403.973002291603,716.964461821531,316.697002268039,779.480208722744,294.497313132234,89.240677299451,211.019831854252,458.866139377757,273.784464302545
791.231513223702,381.986206898487,134.494424279032,34.2458495421278,45.0200349500997,371.256861364511,64.3097225349705,422.235423698925,16.1486161597521,64.115435313661,32.0168570786563,92.8864244040623,453.029980443693,871.777723093279,39.0806858249674,127.044976478227,190.932420538089,360.115637883845,28.4942929969612,732.408842602447,315.081871544662,498.024471118159,310.635123972866,169.661532241134,120.726775434522,440.35489760227,536.303376161424,285.885478906996,617.218851048732,311.337485170446,44.2459441317718,197.16295559396,257.703671921983,214.35291158915
566.185416115163,257.849766650223,153.079666581381,22.3640347334011,37.5764696157612,238.662796508622,45.4642950429748,378.801047413816,9.53951693680711,66.9629109716661,32.9380603590881,50.0241434341293,379.892288308252,521.089675582411,24.180213739802,96.1956738447634,103.82817841537,286.708905906005,20.2695337149429,442.245536651472,259.788079713776,218.395429357763,187.136524596635,109.724824856736,83.9660328890833,345.867118008991,396.530111390943,223.094122095384,359.738208466776,292.881761677783,19.6347460995654,162.289019602232,131.915542102123,165.060971953785
453.641210978116,163.240304700736,236.482991127806,21.4830010269593,28.0948467819581,152.281733733115,32.8215707651863,312.903544045961,7.69932973000865,83.3105926077609,35.1502930544315,36.6938651586649,337.823382281613,345.04458509948,15.0244223298845,76.5472935398114,69.9111363724111,196.551405658932,36.1937600357726,401.373895460197,197.431027451806,77.7806026947192,141.243549534731,83.0346243264468,51.788447855803,267.78154020706,252.510662893339,130.64589643978,216.690228723657,345.246048411441,17.6744164035597,139.812711788142,74.2665062729906,156.533259131247
296.449563984867,93.9464467542319,410.190636893088,28.8469166126918,34.5159348767176,79.2482721599736,19.9568945419404,217.341799179576,9.13999147148564,137.869778156849,41.0624681224581,33.485685832598,368.247754019756,246.123487706342,20.1162983829451,81.7326018547979,65.8564044970544,161.311063028405,22.4317458230672,354.733134199058,193.771995832566,48.3705444076157,96.9546554298867,62.8416362773989,22.5138372547872,197.643389401498,128.587377035308,67.5389441754128,149.490076919604,393.110513854217,11.7020750531618,97.4212559607705,47.1097075395374,151.65282477766
219.987910775991,104.582754013575,551.547680208861,23.2728175329592,29.372512270201,47.8259015700633,20.0644558693544,136.86535251596,7.28795393308866,206.533077436139,53.4869452130991,28.813303513851,440.046533395431,151.904444022899,11.7025557714126,74.5158341429908,54.5898212708725,143.280856974222,20.0510635465143,291.774961212272,170.929952856574,39.9885598725423,83.126101760113,60.3550295857988,19.2366332272759,129.884101990028,92.7663026763952,35.6926318779325,105.422157673784,457.253612075016,13.148735470535,77.8066293251661,33.1214702898963,159.971780860356
153.82422423439,109.180010169039,494.452224928601,18.3213387300232,37.724754679174,55.2143539132159,19.9637238325699,107.88587956617,5.65937979054945,353.975974289184,51.4764358638356,30.2088196384534,497.855176952096,96.6191368928839,14.1666866364283,79.8209296437349,44.7942797817124,113.766443242215,13.3588082400907,143.53455957184,121.946091417518,33.4446057110387,60.34846485622,43.1338397779316,13.4738054683722,96.4374666018386,65.9439653828651,32.7384763658455,74.6178224720915,408.653440114878,11.3726078773625,48.8608886692242,24.6544734446925,160.656204743123
87.7857141408924,88.826496079756,337.91508225906,26.4136680100581,22.1772382048327,47.807027214333,19.3712828704642,107.026095730779,7.90755698523975,419.537077042958,74.661172439958,22.7872873071342,532.713653789915,63.957577396145,18.0835143695519,66.3407689451229,38.8970803486907,113.360452238393,25.151378140344,68.5009280248948,63.8130683042289,17.8881707100976,71.3081212977253,40.9364818947352,11.3223703055746,56.314072873016,56.2116024652025,29.1576818057401,46.5806231924321,256.227061252597,1.66231165971456,33.888644509689,18.9242082547979,106.862575125027
75.2098887278344,77.6885424028386,216.080044444093,16.7656551971918,20.1857353183002,25.8441405463457,14.754682404949,65.0207277570608,11.7690721818426,305.33947063302,86.9141846864311,15.9420545518813,286.48559390806,31.152977001269,19.8650925536477,39.6905814945864,35.2756785974179,112.042194596502,13.2881267150109,35.0515092832698,42.6818441778912,7.47947860314094,35.7572471431764,27.2655879448561,10.0980389137177,31.3252778254172,29.5234836228171,16.3866869699741,29.294304010289,139.038021688178,0.717339896399346,24.3870855288775,8.85667876666359,61.2089672411916
72.6305486774623,56.8579380143235,123.185232816095,18.9179442320232,14.0163869823577,26.8787984104704,9.32198170921335,37.6894570213601,8.72861567456565,236.98824658876,49.2759703636801,20.3865975033463,205.670021744978,19.1857762792118,8.80542538484485,39.4231114770728,28.9353746766111,82.1023799322044,8.45768703512239,23.7220988559368,34.9697070323217,6.00150721635253,18.5673152495458,22.8071130325249,7.79413984174554,17.5579124866739,14.5199960783809,10.7074861062136,18.2137162049788,72.7313457295878,2.06665773910459,7.20354227687644,5.73623732662197,36.0329044162682
61.4845556504957,37.2832036781978,58.8398932662129,18.9890512831337,9.10056470573062,26.7724156781723,6.17026408371741,42.3638944347212,3.87336552820136,149.526209908517,41.9483698173259,23.8494208281401,102.084585329453,12.5393643146058,11.5984375658486,42.3144131387836,11.7667048355569,74.8139517918842,5.85853459014081,15.5283223543902,28.1106053723795,7.39771848387179,15.8688320800682,14.8309993857351,4.09496499490247,10.7018197278007,12.1116900061368,4.5351673475234,9.60819448009378,38.5420128584983,3.1014841867287,3.84697266052368,4.72694621969941,26.9624240701412
55.9521092540039,28.2307660519662,37.9415261944895,23.3300500375116,2.99673767687757,18.6272732552867,6.63636316917807,13.7820290293608,6.27221122464425,66.1785056511849,30.8266893367846,8.78856853501146,52.7751997029283,4.83012521151549,8.90128024076096,34.5298869848925,9.90957573234013,19.843416872048,8.20548250245112,11.4234635039072,7.04901679588888,3.50939588862951,8.30963965572045,14.9709584865756,8.17144951596559,3.56829509113721,5.20859103021751,7.14338169024428,5.51620566829577,20.0967994589404,3.14790910695496,5.29425969332077,2.06785234184576,24.4513787137582
